naming_orig,RMSE,RMSSE,SMAPE,CM,RMSE_model,RMSSE_model,SMAPE_model,CM_model
danish_atm_daily_98,4.074710044608308,0.5232973345520062,43.069589138031006,0.7809422732832187,Prophet,Prophet,TFTTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags
danish_atm_daily_77,10.688678520319629,0.3207713702405553,7.302452623844147,0.7694330765436225,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_79,16.04906284531563,0.6070513170403556,9.146274626255035,0.8120579862385056,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,BaselineMean
danish_atm_daily_97,3.008343221237826,0.5436305568151047,47.347491979599,0.7778222260574484,Prophet,Prophet,BaselineMean,BaselineMean
danish_atm_daily_100,14.839147621208689,0.5946262314181341,11.260899901390076,0.8238780027640056,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,TFTTuningObjective_gl,Prophet
danish_atm_daily_92,11.129822446601343,0.3672113208347632,32.51626789569855,0.7633024538862797,Prophet,Prophet,LightAutoML_mult_gl,Prophet
danish_atm_daily_82,5.1809424811790885,0.3026314202978342,7.847519963979721,0.7425706871114637,Prophet,Prophet,Prophet,Prophet
danish_atm_daily_12,14.432621647744844,0.3451639868252375,5.49914613366127,0.773906340898863,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_89,5.814922197236358,0.3624401663363557,36.89498007297516,0.7590756931937246,LightAutoML,LightAutoML,LightAutoML,CatBoostDirectPipelineEtna_30lags
danish_atm_daily_58,7.626371416676966,0.3652672607260288,17.35389083623886,0.7795242612021202,LightAutoML_mult_gl,LightAutoML_mult_gl,Prophet,LightAutoML_mult_gl
danish_atm_daily_99,19.85168087085921,0.4301150469599694,35.28887629508972,0.7719589637506212,Prophet,Prophet,TFTTuningObjective_gl,Prophet
danish_atm_daily_105,5.047205863948989,0.4464800290944772,37.374746799468994,0.7733563919184697,LightAutoML,LightAutoML,TFTTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags
danish_atm_daily_59,11.894532532840651,0.3269087846264251,5.5648259818553925,0.7698455255231655,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_62,9.442880069596832,0.4525136807316384,6.780118495225906,0.7977303273880089,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl,LightAutoML_mult_gl
danish_atm_daily_35,23.048185873736625,0.4360962542394721,8.775220066308975,0.7946952367539977,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_47,13.02409828857525,0.2408619866073332,5.149685963988304,0.7486496751469638,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_94,3.472133464102656,0.6039045548022932,52.58554816246033,0.787766547463623,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,Prophet,CatBoostDirectPipelineEtna_horizonlags
danish_atm_daily_108,10.709251710768116,0.7370370078387363,8.528496325016022,0.8142558138362586,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
danish_atm_daily_20,24.82283292994514,0.4238809075337749,7.084444910287857,0.791955598931421,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_90,19.4382143533323,0.8130599249003578,15.312951803207396,0.8446368856110341,Prophet,Prophet,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,Prophet
danish_atm_daily_70,12.666292553111807,0.3673821700935744,5.563872307538986,0.7789263549843339,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_23,14.784971514697949,0.2400937536361967,4.035283252596855,0.7446872489217545,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_86,72.83752252445164,1.9685722110554893,13.067840039730072,0.919990489923024,ARIMAEtna,ARIMAEtna,ARIMAEtna,ARIMAEtna
danish_atm_daily_85,10.17803890202397,0.6726997106241808,20.780521631240845,0.8064371796821894,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,BaselineMean
danish_atm_daily_2,19.249514883294783,0.8724837777843623,14.971472322940826,0.8363898600944273,Prophet,Prophet,Prophet,OLS
danish_atm_daily_31,17.756050905254806,0.6721508807082309,10.667864978313446,0.8228058851967865,TFTTuningObjective_gl,TFTTuningObjective_gl,LightAutoML_mult_gl,BaselineMean
danish_atm_daily_104,9.366702056854107,0.3517133294354586,33.69623422622681,0.7595118892509122,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,LightAutoML_mult_gl,Prophet
danish_atm_daily_1,38.75448090271708,0.7397149643052635,7.451891899108887,0.8077039745156639,LightAutoML,LightAutoML,LightAutoML,OLS
danish_atm_daily_37,12.31334950571146,0.576500680487355,8.632009476423264,0.8215733780130781,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_50,12.448950935501804,0.3320415534176321,5.618486925959587,0.7710820441686007,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
danish_atm_daily_66,10.453730772338975,0.3857237544391544,5.906045064330101,0.7832666316392048,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_44,58.01978885205892,0.9720954964265912,22.782810032367703,0.8548188466314255,NeuralProphet,NeuralProphet,Prophet,BaselineMean
danish_atm_daily_45,8.273907785854767,0.3405535609701632,10.775987803936005,0.77407860148822,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_29,15.041483672799751,0.2993487972996669,7.504191994667053,0.7644914714960804,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_27,17.81165191237624,0.3785940645181602,6.964569538831711,0.7824532399196412,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl,LightAutoML_mult_gl
danish_atm_daily_7,6.782436284666919,0.3486112942860404,6.33125975728035,0.775053754241896,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_17,5.45796124692182,0.3165207922094976,9.206440299749374,0.7672880990960721,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_9,42.99141731660664,0.5563043018208556,12.429583072662354,0.8179911160862903,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_61,14.04758377748115,0.4240581400682887,5.926462635397911,0.7914112602174618,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl
danish_atm_daily_8,20.339329486849103,0.7179711494497385,12.376776337623596,0.8451608593295522,NeuralProphet,NeuralProphet,CatBoostDirectPipelineEtna_horizonlags_gl,NeuralProphet
danish_atm_daily_46,7.705918739791355,0.709268694128973,16.452808678150177,0.826067696883679,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
danish_atm_daily_19,24.829287752036656,0.4814007939554771,6.215554475784302,0.7879979713087869,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,LightAutoML_mult_gl,CatBoostDirectPipelineEtna_horizonlags
danish_atm_daily_88,31.07717149901044,0.6452376552903295,36.78571581840515,0.8140410655458457,Prophet,Prophet,ARIMAEtna,Prophet
danish_atm_daily_72,7.548456440962833,0.4703242946172553,8.221474289894104,0.8013982991856848,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_41,8.870781984146262,0.4811392311255206,7.8945092856884,0.794214547452996,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,Prophet
danish_atm_daily_91,12.206863123842208,0.4284400252887686,32.439324259758,0.771159394469755,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,Prophet,CatBoostDirectPipelineEtna_30lags
danish_atm_daily_30,13.437074166581173,0.4835634963672133,5.901599675416946,0.8033908540677713,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_38,86.61547341194297,1.3907811682117597,43.57452988624573,0.898405173512434,NeuralProphet,NeuralProphet,NeuralProphet,OLS
danish_atm_daily_0,23.21806258445741,0.4274341350992524,7.026372849941254,0.7926751172251755,TFTTuningObjective_gl,TFTTuningObjective_gl,LightAutoML_mult_gl,OLS
danish_atm_daily_81,6.759879617465606,0.6610233875784697,34.41275954246521,0.8299993326321596,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,Prophet
danish_atm_daily_57,14.13457927130333,0.4099733613838695,5.390968173742294,0.7878646937739656,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_76,5.7544190384832925,0.6299745527247427,18.340803682804108,0.7913765766826077,LightAutoML,LightAutoML,LightAutoML,BaselineMean
danish_atm_daily_42,20.25382450863448,0.5071993123046563,7.086555659770966,0.8085721738278976,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,TFTTuningObjective_gl
danish_atm_daily_33,12.149976665961068,0.2866447131527152,3.166458010673523,0.7482741747158721,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_39,40.28868906773804,0.5814808783428786,11.182597279548643,0.8225130942625597,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_103,19.65350798144093,0.3454031803911631,30.8191180229187,0.7569584774747158,NeuralProphet,NeuralProphet,Prophet,CatBoostDirectPipelineEtna_horizonlags
danish_atm_daily_74,13.383753683884745,0.6015050245011253,10.32867431640625,0.8069650585113021,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,Prophet
danish_atm_daily_36,9.039891738243336,0.307412885150302,5.5234145373106,0.7652515234226236,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_68,22.10204369947176,0.5978648755826239,9.648329764604568,0.8207151031568888,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
danish_atm_daily_95,8.66228751049922,0.9143225996466028,28.078529238700867,0.8285596563996166,DeepARTuningObjective_gl,DeepARTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
danish_atm_daily_4,17.659938082732268,0.8152857894669173,20.3312024474144,0.8465493205810226,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
danish_atm_daily_96,4.5316488156254096,0.4552950811947822,37.58686780929565,0.7778085332645622,NeuralProphet,NeuralProphet,ARIMAEtna,CatBoostDirectPipelineEtna_30lags
danish_atm_daily_5,18.76162237444016,0.5959262034436806,13.58395516872406,0.8178200332170172,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags
danish_atm_daily_22,17.097511226395458,0.3763169942065127,5.70790208876133,0.7802481671371713,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,Prophet
danish_atm_daily_106,4.951001984881128,0.0471552109740206,44.25052106380463,0.677513415477107,LightAutoML,LightAutoML,NeuralProphet,OLS
danish_atm_daily_26,11.513924171589004,0.4267864865521331,8.459699153900146,0.7927773749354554,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_30lags
danish_atm_daily_56,5.008766119226308,0.3832437830791566,7.424020022153854,0.7812944158826188,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_107,4.576532601219444,0.6362721375967698,15.949688851833344,0.7917248113942984,LightAutoML_mult_gl,Prophet,LightAutoML_mult_gl,OLS
danish_atm_daily_53,10.3962442218764,0.5142245738255463,7.670523226261139,0.8001314099112922,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostDirectPipelineEtna_3lags
danish_atm_daily_11,26.59291916299102,0.4603381797036125,8.42074379324913,0.7995903349019235,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_65,11.725799312065508,0.4266089295729002,7.295271754264831,0.7892529630804821,LightAutoML_mult_gl,LightAutoML_mult_gl,LSTNetTuningObjective_gl,Prophet
danish_atm_daily_102,32.54018699287467,0.7683554671264476,10.074901580810549,0.852756425838815,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_34,17.114189355471147,0.3289645833453558,5.400253459811211,0.7701003245096939,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_13,15.393305108490702,0.8961914326659456,16.43437296152115,0.8307526307307025,LightAutoML,LightAutoML,LightAutoML,BaselineMean
danish_atm_daily_67,7.664178223275785,0.3727045130475707,6.189370900392532,0.7805113607942928,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_55,9.74881952426545,0.4635126394310087,7.780871540307999,0.800185174677362,TFTTuningObjective_gl,TFTTuningObjective_gl,LightAutoML_mult_gl,TFTTuningObjective_gl
danish_atm_daily_52,9.966694874122874,0.4547657280707843,8.693692833185196,0.7984726362010309,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_93,8.186645463218111,0.3194471963583052,34.411486983299255,0.7468941545117986,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,NeuralProphet,CatBoostDirectPipelineEtna_horizonlags
danish_atm_daily_14,13.553430011915458,0.2809012969083529,5.338930711150169,0.7587602653827001,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_3,14.786721763221545,0.4552589953841868,5.547936260700226,0.7979459903865891,TFTTuningObjective_gl,TFTTuningObjective_gl,LightAutoML_mult_gl,TFTTuningObjective_gl
danish_atm_daily_63,15.826705884062704,0.44018635923172,9.624534100294111,0.7955672599691124,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,TFTTuningObjective_gl
danish_atm_daily_24,6.17529109623919,0.2691351711958172,6.581500172615051,0.7563473201256401,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_54,8.934507068940144,0.3778404804877431,7.913390547037125,0.7816176949849998,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl
danish_atm_daily_49,11.297297426295527,0.3385176729196695,7.984277606010437,0.7735938518889751,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_32,10.185739938546591,0.4615833207703963,7.65899121761322,0.7997478098000601,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_21,9.10293126107988,0.2466357381742511,4.781082645058632,0.7492306228374788,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_75,7.978190017835709,0.4972141772401851,30.3559809923172,0.7766256791574465,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,ARIMAEtna,ARIMAEtna
danish_atm_daily_78,4.463123754509983,0.359395520897874,8.45552608370781,0.7746548547239612,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_40,18.04049366345316,0.3613458672315775,7.206309586763382,0.7785778150574301,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_69,10.113718788816398,0.5602403585783239,8.558441698551178,0.8186335798991768,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_60,5.46460204718126,0.5018695990018636,13.90191614627838,0.8064658117947641,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl
danish_atm_daily_101,37.51949037771069,0.7606832122880225,14.842627942562103,0.8073189466991726,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
danish_atm_daily_51,24.95750049693854,0.7716218358030608,12.994284927845,0.8490161750250722,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl,Prophet
danish_atm_daily_109,13.623586598851505,0.8512412456332519,10.224247723817824,0.8457579730629883,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,Prophet,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,Prophet
mipt_alpha_177,1377750.6169927851,0.9416486011203854,20.28044015169144,0.8502719733356034,LightAutoML_mult_gl,LightAutoML_mult_gl,Prophet,OLS
mipt_alpha_317,1732821.471482853,1.0268424462888828,19.28171068429947,0.8571642486378762,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,TFTTuningObjective_gl,OLS
mipt_alpha_243,1401902.7019247806,0.6743647499410879,14.386068284511566,0.8141979229355061,LightAutoML,LightAutoML,CatBoostDirectPipelineEtna_horizonlags,OLS
mipt_alpha_176,1562444.2360558023,0.6856176702292347,17.70108789205551,0.8156031412202198,Prophet,Prophet,Prophet,BaselineMean
mipt_alpha_233,2289167.1732890108,0.5888183241248877,12.423661351203918,0.8097542580713923,LightAutoML,LightAutoML,CatBoostDirectPipelineEtna_horizonlags_gl,Prophet
mipt_alpha_259,1100372.1587172225,0.7319700792813825,22.01962172985077,0.8318933704290944,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,LSTNetTuningObjective_gl,OLS
mipt_alpha_559,2182468.0904333973,0.7736295789147722,14.7745743393898,0.8405586261355622,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,OLS
mipt_alpha_58,1483637.5698020053,0.8759652217853728,18.54303926229477,0.8610934667500789,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,Prophet
mipt_alpha_470,1150337.758983856,0.4675442110453985,16.84786230325699,0.7936303206106079,DeepARTuningObjective_gl,DeepARTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,BaselineMean
mipt_alpha_191,1823458.5110629743,0.6904101644361238,15.662908554077148,0.8290647164161933,NeuralProphet,NeuralProphet,NeuralProphet,BaselineMean
mipt_alpha_218,1163358.756704053,0.6526846683234029,14.236745238304138,0.8147740877874046,Prophet,Prophet,LightAutoML,OLS
mipt_alpha_466,1576505.1188093238,0.7099385387461291,19.227100908756256,0.8138183975839632,TFTTuningObjective_gl,TFTTuningObjective_gl,Prophet,BaselineMean
mipt_alpha_213,1135285.7950947855,0.7031934548523083,9.915201365947723,0.8279955631161621,LightAutoML_mult_gl,LightAutoML_mult_gl,TFTTuningObjective_gl,OLS
mipt_alpha_182,1355437.3474329235,0.4909544670048526,9.777165949344637,0.7955139940710985,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
mipt_alpha_76,2215026.9188865405,0.8147680320902144,21.808968484401703,0.8352644386669201,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
mipt_alpha_514,2476677.527101177,0.8316926857407437,26.393431425094604,0.8179327230183823,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,Prophet,BaselineMean
mipt_alpha_54,1345153.7478340534,0.6549713339082135,10.98884418606758,0.8201823614745515,LightAutoML_mult_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,LightAutoML_mult_gl,BaselineMean
mipt_alpha_480,1380333.056249831,0.6453569783876206,11.081083863973618,0.8276706489022267,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,OLS
mipt_alpha_107,1445251.667341021,0.5088440215831979,13.300593197345734,0.7994335407981283,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
mipt_alpha_134,720046.567738504,0.9792505317878136,28.419142961502075,0.844149968395661,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl,LightAutoML_mult_gl,BaselineMean
mipt_alpha_491,1397059.3877827814,0.6308058486207998,32.27172791957855,0.7992671023627802,CatBoostAutoRegressivePipelineEtna_3lags,CatBoostAutoRegressivePipelineEtna_3lags,CatBoostAutoRegressivePipelineEtna_3lags_gl,BaselineMean
mipt_alpha_127,0.0272072702597247,1.2985965246786695e-08,100.0,0.3736001574335608,LightAutoML,LightAutoML,CatBoostAutoRegressivePipelineEtna_3lags_gl,LightAutoML
mipt_alpha_390,1920389.6265997689,0.6737042211673105,14.029502868652344,0.8254808281327557,TFTTuningObjective_gl,TFTTuningObjective_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,Prophet
mipt_alpha_112,877422.47568204,0.5430231530564273,31.856998801231384,0.7862845902873162,LightAutoML,LightAutoML,BaselineMean,BaselineMean
mipt_alpha_56,1001754.6594970248,0.7707989713892056,12.00859546661377,0.8368664464190381,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,OLS
mipt_alpha_644,1500556.092419074,0.6146436374682902,39.75335359573364,0.8004561652647453,Prophet,Prophet,LightAutoML_mult_gl,BaselineMean
mipt_alpha_184,1831497.069831126,1.329082202928964,21.97324633598328,0.8955883948893167,ARIMAEtna,ARIMAEtna,LightAutoML_mult_gl,ARIMAEtna
mipt_alpha_263,1631819.9869348337,0.8862846290411401,19.77855414152145,0.8474901318305216,LightAutoML_mult_gl,LightAutoML_mult_gl,LightAutoML_mult_gl,OLS
mipt_alpha_62,2510788.488691152,0.5072497621743685,14.232325553894045,0.8057977747752186,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,DeepARTuningObjective_gl,Prophet
mipt_alpha_286,1474662.129796517,0.5458690040877123,18.43007355928421,0.8110679222427495,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,BaselineMean
mipt_alpha_405,1070171.862085712,0.5196655210054301,42.25829839706421,0.7718642912085476,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
mipt_alpha_311,1179774.048821214,0.6036770231513726,16.00114405155182,0.8053798418523541,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
mipt_alpha_129,457758.191398035,0.5968894190811905,9.770967066287994,0.8009338976076258,LightAutoML_mult_gl,Prophet,LightAutoML_mult_gl,BaselineMean
mipt_alpha_95,1149230.1064486606,0.4917038143772169,14.455437660217283,0.7914111577262228,LightAutoML,LightAutoML,CatBoostAutoRegressivePipelineEtna_horizonlags,Prophet
mipt_alpha_18,1893796.158897784,0.6651404494962008,19.44258064031601,0.8040971060357225,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_497,885003.2559307339,0.5600353877036746,35.0593239068985,0.7910474573831033,LightAutoML,LightAutoML,Prophet,BaselineMean
mipt_alpha_78,1475437.3389988474,0.6319008487233709,12.044017016887665,0.7976220035215529,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,BaselineMean
mipt_alpha_425,934355.7074433698,0.4346285432060616,11.58514842391014,0.7797951317707337,DeepARTuningObjective_gl,DeepARTuningObjective_gl,DeepARTuningObjective_gl,Prophet
mipt_alpha_53,627435.7630355477,0.5533949504600594,11.044249683618546,0.8016674212858733,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
mipt_alpha_186,1062911.8150288856,0.6772097969326507,13.29137235879898,0.8222646166769204,NeuralProphet,NeuralProphet,NeuralProphet,OLS
mipt_alpha_393,1087594.66143596,0.7446713646823964,20.539063215255737,0.8084101253830485,LSTNetTuningObjective_gl,LightAutoML,NeuralProphet_gl,BaselineMean
mipt_alpha_640,1170547.6758235863,0.9201510689768408,18.47948431968689,0.8483880546335322,LightAutoML_mult_gl,Prophet,LightAutoML_mult_gl,OLS
mipt_alpha_483,1753659.4956330603,0.7889624993457973,28.135797381401066,0.8256732622633352,LightAutoML,LightAutoML,CatBoostDirectPipelineEtna_horizonlags,BaselineMean
mipt_alpha_113,2311079.8671720545,0.6370431905848194,22.17390686273575,0.8122412523065183,TFTTuningObjective_gl,TFTTuningObjective_gl,TFTTuningObjective_gl,BaselineMean
mipt_alpha_299,1718907.7631938253,0.7206279141030778,12.45867758989334,0.830360523114255,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags,TFTTuningObjective_gl,OLS
mipt_alpha_225,1763759.2225335068,0.5872582420601562,16.99381023645401,0.8000464826118603,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,BaselineMean
mipt_alpha_476,1884160.765217236,0.840071553235167,19.30280476808548,0.8505905466455628,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,OLS
mipt_alpha_114,1146847.2566754476,0.6725201767182398,13.688711822032928,0.805607123235191,NeuralProphet,NeuralProphet,NeuralProphet,OLS
mipt_alpha_82,1296149.312090239,0.572544413698176,36.33833527565002,0.7793907514689126,Prophet,Prophet,OLS,OLS
mipt_alpha_306,1763852.9299961491,0.7855447332183408,26.40414535999298,0.8238981863970272,LightAutoML_mult_gl,CatBoostAutoRegressivePipelineEtna_horizonlags,TFTTuningObjective_gl,OLS
mipt_alpha_403,2126323.486599346,0.8151321592463598,17.757733166217804,0.8285660057263013,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags,DeepARTuningObjective_gl,OLS
