naming_orig,alpha,beta,count_entropy,crossing_points,entropy,flat_spots,frequency,intervals_mean,lumpiness,arch_lm,sparsity,stability,nperiods,seasonal_period,trend,spike,linearity,curvature,RMSE,RMSSE,SMAPE,RMSE_model,RMSSE_model
mipt_alpha_186,0.1464285714285714,0.0915178571428571,-27791943742.72312,245.0,0.70478372661647,4.0,1.0,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025189671634416,3.280526074511137e-09,0.009943460949023,0.0209308705107215,1062911.8150288856,0.6772097969326507,13.29137235879898,NeuralProphet,NeuralProphet
mipt_alpha_187,0.0992857142857142,0.0381868131868131,-19827132101.02013,265.0,0.8019904898157589,8.0,1.0,334.5,0.0004717154965911,0.4607995842079483,0.0029806259314456,0.0005970149253731,0.0,1.0,0.0066098460970015,6.424953817241239e-09,0.0570498851606239,-0.014391732371971,1147419.2446564594,0.6933062779605434,17.240838706493378,NeuralProphet_gl,NeuralProphet_gl
mipt_alpha_188,0.0992552069094938,0.0305306796623547,-28163481610.57048,285.0,0.8236421691433145,5.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1963405.1137185115,0.8971695683465613,21.15543335676193,TFTTuningObjective_gl,TFTTuningObjective_gl
mipt_alpha_189,0.0757142857142857,0.0344155844155844,-27116981367.68494,271.0,0.7329177668644679,9.0,1.0,5.52,0.0026798666599661,0.6072852515491098,0.1773472429210134,0.010854816824966,0.0,1.0,0.0064631100616082,1.3338977765416404e-07,0.2977057560770979,0.4453533911583365,2200155.924539895,0.9257122378122442,38.74317705631256,CatBoostDirectPipelineEtna_3lags,CatBoostDirectPipelineEtna_3lags
mipt_alpha_19,0.1464285714285714,0.0457589285714285,-49850541703.12776,265.0,0.7624366488566763,8.0,1.0,335.0,0.0001492537313432,2.8187143843672047e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025189646981554,3.280526099163392e-09,-0.0052465271953613,0.0242384084282339,2319054.362201973,0.7568884797691032,14.397303760051727,CatBoostAutoRegressivePipelineEtna_30lags_gl,CatBoostAutoRegressivePipelineEtna_30lags_gl
mipt_alpha_190,0.1228571428571428,0.0327619047619047,-9622738243.198692,271.0,0.8396595196481644,9.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1189762.8574468107,1.323422692287325,20.93390077352524,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags
mipt_alpha_191,0.1228571428571428,0.0655238095238095,-43386781412.68782,269.0,0.7037298708311341,4.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1823458.5110629743,0.6904101644361238,15.662908554077148,NeuralProphet,NeuralProphet
mipt_alpha_192,0.0757142857142857,0.055064935064935,-86888962056.2459,255.0,0.7257201977675448,5.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,2950650.358488447,0.7533532365371308,13.69779258966446,NeuralProphet_gl,NeuralProphet_gl
mipt_alpha_193,0.2171428571428571,0.0325714285714285,-6132443885.733484,232.0,0.8292239273337243,31.0,1.0,133.4,0.0005698778833107,0.2470452219166593,0.0059612518628912,0.0005698778833107,0.0,1.0,0.0171110120676659,1.2301814354625749e-08,0.1136293831555744,-0.0275125659569001,383696.88303138455,0.8702415934068088,20.964284241199493,Prophet,Prophet
mipt_alpha_194,0.1228571428571428,0.0819047619047619,-18320791593.80349,273.0,0.7933693101829005,8.0,1.0,335.0,0.0001492537313432,2.818714384389409e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0203169110340696,3.137608173950198e-09,0.042974453060334,-0.0319178335207744,759425.2405181171,0.7893735434943715,16.07169508934021,NeuralProphet,NeuralProphet
mipt_alpha_195,0.0992857142857142,0.0534615384615384,-23284091972.480003,263.0,0.8108496262263856,9.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1072993.4539371617,0.5234650800788949,22.90099263191223,LightAutoML,LightAutoML
mipt_alpha_196,0.0992857142857142,0.0534615384615384,-26970106736.38733,307.0,0.8117246840226043,8.0,1.0,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.002518965907441,3.280526086689885e-09,0.0098189736407489,0.0210449451417226,1433567.4967743931,0.6989660839241222,18.65622699260712,LightAutoML_mult_gl,LightAutoML_mult_gl
mipt_alpha_197,0.1227342857291868,0.0655155617222399,-43008742335.70959,279.0,0.7425478715411981,5.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,2249687.333269225,0.8786215494659088,14.22738879919052,TFTTuningObjective_gl,TFTTuningObjective_gl
mipt_alpha_198,0.1228571428571428,0.0245714285714285,-16449655061.069408,234.0,0.779772199692268,55.0,1.0,154.25,0.0009513040856324,0.9125135210556974,0.0804769001490312,0.0706784260515603,0.0,1.0,0.8492353494838871,3.905719559990138e-09,2.3513806739767285,-0.5565073598741025,1508356.3448681482,1.246753391423158,32.71552920341492,NeuralProphet_gl,NeuralProphet_gl
mipt_alpha_199,0.0992857142857142,0.0381868131868131,-32516880416.60792,265.0,0.8739480693521796,5.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1819134.5589636848,0.8157873607737799,22.871455550193787,DeepARTuningObjective_gl,DeepARTuningObjective_gl
mipt_alpha_2,0.1462549465291355,0.0547805728066803,-43882826160.1169,253.0,0.7741000709703886,5.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,2286409.36485136,0.8784537839911971,19.71193253993988,LightAutoML_mult_gl,LightAutoML_mult_gl
mipt_alpha_20,0.1228571428571428,0.0245714285714285,-56946068635.04445,235.0,0.7615144474586212,8.0,1.0,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025189646979469,3.2805260991647623e-09,0.0050876740932407,0.0243145109120636,2099999.941241904,0.6909361698066934,10.323723405599594,TFTTuningObjective_gl,TFTTuningObjective_gl
mipt_alpha_200,0.1228571428571428,0.0409523809523809,-39581710007.06718,259.0,0.7680057158573353,5.0,1.0,223.0,0.0002939846223428,0.0001150541113865,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0104935628682568,6.3318681392536825e-09,-0.0998518605136292,-0.0693183420046528,1619107.1290362475,0.6978396601853561,18.716026842594147,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags
mipt_alpha_201,0.0992477279307998,0.0381575985013955,-32446338336.87068,269.0,0.7367988663177909,7.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1787192.8940950946,0.8568620908061522,17.620187997817993,TFTTuningObjective_gl,TFTTuningObjective_gl
mipt_alpha_202,0.1699999999999999,0.0299999999999999,-14003001901.477934,283.0,0.7979127573566606,11.0,1.0,220.0,0.0022156892306146,0.7008997690978767,0.0163934426229508,0.007756671189507,0.0,1.0,0.2915790511308312,1.3419044853833694e-08,0.4739848541942298,-0.2236309942156227,392180.2609209189,0.4183882460560412,12.999346852302551,LightAutoML,LightAutoML
mipt_alpha_203,0.1464285714285714,0.0640625,-44401366215.26785,206.0,0.7711934879914325,120.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1301186.0256735007,0.4735755871214877,14.604733884334564,LightAutoML,LightAutoML
mipt_alpha_204,0.0992857142857142,0.0534615384615384,-34817542094.95062,273.0,0.7996847547266267,8.0,1.0,166.75,0.0009513040856324,0.2070017309400327,0.0059612518628912,0.0014789687924016,0.0,1.0,0.0447786656821002,1.112256423596053e-08,0.1954650415086465,-0.1753518644992904,1353725.4341881888,0.6388529594071919,18.08001548051834,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags
mipt_alpha_205,0.0757142857142857,0.0412987012987012,-41498772969.54419,277.0,0.7196268769996884,5.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1928350.1071662272,0.6659107737620802,16.5137842297554,TFTTuningObjective_gl,TFTTuningObjective_gl
mipt_alpha_206,0.1228571428571428,0.0409523809523809,-23445933208.1646,239.0,0.7379245676029914,13.0,1.0,222.66666666666663,0.0006129286228788,0.1258106690341758,0.0044709388971684,0.0007372229760289,0.0,1.0,0.0068969384660896,9.561389759324024e-09,-0.0222553175114558,0.0789730288965698,1028961.388772193,0.5347819673518988,21.810178458690643,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl
mipt_alpha_207,0.1228571428571428,0.0327619047619047,-84118919894.13156,271.0,0.7775329781521656,4.0,1.0,335.0,0.0001492537313432,2.8187143843672047e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0025061386858793,3.280739245178876e-09,0.0111377174809147,0.0196405440004175,2059690.0921682368,0.5869089039091239,10.306021571159365,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl
mipt_alpha_208,0.0992857142857142,0.0610989010989011,-14381112981.799065,178.0,0.8475822660562261,281.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,598049.1223703952,0.7066913700884898,18.72503310441971,ARIMAEtna,ARIMAEtna
mipt_alpha_209,0.0992857142857142,0.0305494505494505,-36484001352.09461,299.0,0.8142941990402903,4.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1555652.243051769,0.8952251719388286,16.298678517341614,CatBoostDirectPipelineEtna_horizonlags,CatBoostDirectPipelineEtna_horizonlags
mipt_alpha_21,0.1228571428571428,0.0409523809523809,-56044732374.91049,244.0,0.790127081010068,50.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1593722.196760778,0.5981474768924039,12.738153338432312,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags
mipt_alpha_210,0.0992857142857142,0.0381868131868131,-48781668016.56323,267.0,0.828282796501332,6.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1697389.2694841688,0.7846514579197704,13.493780791759493,LightAutoML_mult_gl,LightAutoML_mult_gl
mipt_alpha_211,0.1464285714285714,0.0091517857142857,-59261586978.38556,146.0,0.8310648841382977,221.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1713414.63617421,0.6515661893979982,12.062189728021622,Prophet,Prophet
mipt_alpha_212,0.1228556308111179,0.0001015095661437,-4954599885.091242,129.0,0.7874505924389306,313.0,1.0,4.292307692307692,0.0095755230581101,0.748821836757428,0.5842026825633383,0.1574536408864767,0.0,1.0,0.6088406949911854,7.502756925924293e-08,-8.331957299115885,-1.4604944716741888,1159773.523822647,0.9909322375724802,56.44009113311768,CatBoostAutoRegressivePipelineEtna_3lags_gl,CatBoostAutoRegressivePipelineEtna_3lags_gl
mipt_alpha_213,0.1228571428571428,0.0245714285714285,-36048142641.86651,283.0,0.8248727028035446,10.0,1.0,165.0,0.0015223545571804,0.5698570268150887,0.0163934426229508,0.0080597014925373,0.0,1.0,0.0212551433336807,3.1099677041635984e-08,0.1923344136492293,0.0875640248785545,1135285.7950947855,0.7031934548523083,9.915201365947723,LightAutoML_mult_gl,LightAutoML_mult_gl
mipt_alpha_214,0.1464285714285714,0.0366071428571428,-45265207007.62735,279.0,0.8131290232306245,5.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,2340145.163469993,1.03493110172645,22.99685478210449,LightAutoML_mult_gl,LightAutoML_mult_gl
mipt_alpha_215,0.0992857142857142,0.0687362637362637,-46870500233.73216,277.0,0.7939640179967985,4.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1850988.770247945,0.7959107659849286,12.41132915019989,Prophet,Prophet
mipt_alpha_216,0.1935714285714285,0.0215079365079365,-49938512420.0816,277.0,0.8319485733450416,10.0,1.0,163.75,0.0017654153475049,0.6984864112207949,0.0238450074515648,0.0148756218905472,0.0,1.0,0.0252517822298923,4.323493693445823e-08,-0.022752703789913,0.0648102937029526,1925018.686695794,0.728945175021182,12.482938170433044,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags
mipt_alpha_217,0.1464285714285714,0.0457589285714285,-36414420218.11157,261.0,0.7772427934138516,5.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1586572.3455752025,0.6872839213399453,15.876786410808563,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl
mipt_alpha_218,0.1228571428571428,0.0409523809523809,-32071889002.408493,237.0,0.823184379260708,92.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1163358.756704053,0.6526846683234029,14.236745238304138,Prophet,Prophet
mipt_alpha_219,0.1464285714285714,0.0457589285714285,-33893909246.174305,249.0,0.7590783432510168,6.0,1.0,167.0,0.0004341926729986,0.0002105110336816,0.0044709388971684,0.0004341926729986,0.0,1.0,0.0102192599092694,9.483441045619311e-09,-0.0487219184687357,-0.0223713578908958,1738012.5636185715,0.9695154960328264,14.795483648777008,DeepARTuningObjective_gl,DeepARTuningObjective_gl
mipt_alpha_22,0.0757142857142857,0.055064935064935,-70337719756.83682,259.0,0.6693235680609084,8.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,2615047.6060584444,0.6034776532449981,16.411565244197845,DeepARTuningObjective_gl,DeepARTuningObjective_gl
mipt_alpha_220,0.0992857142857142,0.0458241758241758,-43946830839.2506,265.0,0.7516658279873148,6.0,1.0,332.5,0.00106135986733,0.7676123555275679,0.0089418777943368,0.0053731343283582,0.0,1.0,0.0203873810282069,1.7801971124818633e-08,-0.1698807890354646,-0.0263990632710706,1858898.411063929,0.5781693125384959,14.187008142471312,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl
mipt_alpha_221,0.2171428571428571,0.0217142857142857,-31408500366.302074,206.0,0.7753549628600975,94.0,1.0,323.5,0.0015116337504397,0.9159703450826128,0.0357675111773472,0.0290004522840343,0.0,1.0,0.651509688306667,4.457239203456766e-09,0.1985028120490451,0.9819165027222186,1332321.939520625,0.6907332524912978,12.946735322475432,NeuralProphet,NeuralProphet
mipt_alpha_222,0.2171428571428571,0.0325714285714285,-42221716572.14842,260.0,0.788759591960672,11.0,1.0,5.26,0.0035180997370052,0.635268250545771,0.2160953800298062,0.0165445499773858,0.0,1.0,0.0359590003378799,1.1416460433897637e-07,0.8545638565694462,0.5853457163823077,3331433.669883284,0.7212178471111313,44.32318508625031,CatBoostAutoRegressivePipelineEtna_3lags,CatBoostAutoRegressivePipelineEtna_3lags
mipt_alpha_223,0.1228571428571428,0.0573333333333333,-25776755504.57683,287.0,0.826478686788756,5.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1653609.7219646478,0.7958797706647592,21.821804344654083,TFTTuningObjective_gl,TFTTuningObjective_gl
mipt_alpha_224,0.0992857142857142,0.0610989010989011,-27671621899.359585,271.0,0.7817696946406463,5.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1177986.9972796813,0.5821272088594435,18.88060569763184,LightAutoML,LightAutoML
mipt_alpha_225,0.1464285714285714,0.0457589285714285,-51876380277.274765,245.0,0.7609706165063086,5.0,1.0,335.0,0.0001492537313432,2.818714384389409e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0086842628377554,3.226421499753939e-09,0.0385154362364782,-0.025439247995792,1763759.2225335068,0.5872582420601562,16.99381023645401,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl
mipt_alpha_226,0.1933426314971502,0.0321856841397125,-44078796953.41937,255.0,0.8224845666807953,5.0,1.0,333.5,0.00106135986733,0.6910200751965364,0.0059612518628912,0.0023880597014925,0.0,1.0,0.0101895863004455,1.2485699552424472e-08,-0.0577289197959703,0.0629399047678608,1318760.3391063898,0.6366524967523874,17.919649183750153,TFTTuningObjective_gl,TFTTuningObjective_gl
mipt_alpha_227,0.0757142857142857,0.0619480519480519,-37832479018.31512,275.0,0.7849913697565967,4.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1389412.2595111935,0.5873209177260809,12.31807991862297,TFTTuningObjective_gl,TFTTuningObjective_gl
mipt_alpha_228,0.1228571428571428,0.0491428571428571,-65201219685.32963,231.0,0.7288189337120151,6.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,2225566.297372424,0.6832875727972156,14.514292776584623,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl
mipt_alpha_229,0.2407142857142857,0.0229251700680272,-33625789268.36969,183.0,0.6247806508182617,144.0,1.0,103.0,0.0026195621220496,0.9400687493007662,0.232488822652757,0.167996381727725,0.0,1.0,0.8634144189806431,2.189510602724632e-08,6.429120578490894,-2.401956128840573,1480666.378498546,0.6966813025547391,11.746485531330109,TFTTuningObjective_gl,TFTTuningObjective_gl
mipt_alpha_23,0.1464285714285714,0.0457589285714285,-29730752945.52552,210.0,0.8311161358889694,99.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1359508.4333272816,0.6350124373194652,13.877788186073303,Prophet,Prophet
mipt_alpha_230,0.1464285714285714,0.0732142857142857,-26047310300.381496,104.0,0.6722966970710338,306.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1912328.2934224447,0.7407139320313728,28.767281770706177,CatBoostDirectPipelineEtna_30lags,CatBoostDirectPipelineEtna_30lags
mipt_alpha_231,0.1228571428571428,0.0573333333333333,-84688744312.0915,249.0,0.6992309336904953,7.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,2103087.60019168,0.472127142765724,10.707075893878937,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl
mipt_alpha_232,0.1464285714285714,0.0549107142857142,-76611183412.97849,261.0,0.7396560341361325,6.0,1.0,334.0,0.0008126036484245,0.6143167271067012,0.0044709388971684,0.0013432835820895,0.0,1.0,0.0083967355458797,9.498946006882018e-09,-0.0744676989309595,-0.0032868485088384,1818114.2348620447,0.551785277003119,9.007645398378372,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl
mipt_alpha_233,0.1228571428571428,0.0737142857142857,-60127666893.378006,265.0,0.7206427748806489,8.0,1.0,221.3333333333333,0.0018458213980602,0.5565926327521862,0.0104321907600596,0.0036770691994572,0.0,1.0,0.0165338107195164,2.0927189726883613e-08,-0.0630504905558603,0.1794871087811049,2289167.1732890108,0.5888183241248877,12.423661351203918,LightAutoML,LightAutoML
mipt_alpha_234,0.1464285714285714,0.0274553571428571,-23319712616.819298,259.0,0.8244371629204185,7.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,705832.3673621096,0.6455050506040678,9.98675525188446,LightAutoML,LightAutoML
mipt_alpha_235,0.1228571428571428,0.0245714285714285,-69134149492.59082,265.0,0.7461640371749173,5.0,1.0,334.0,0.0008126036484245,0.6143167271067012,0.0044709388971684,0.0013432835820895,0.0,1.0,0.0075877380878315,9.52134915294654e-09,-0.0187294563439325,0.0711279237452485,2626312.471767212,0.6891242527635486,13.820688426494598,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl
mipt_alpha_236,0.0521428571428571,0.0521428571428571,-26011636097.31409,139.0,0.6666100889802318,226.0,1.0,133.4,0.0005698778833107,0.0004797541260104,0.0059612518628912,0.0005698778833107,0.0,1.0,0.0185034980276896,1.2147840056881994e-08,0.1856380262703548,-0.1165160747826801,1231481.18156308,0.7823341882572482,20.44578343629837,NeuralProphet,NeuralProphet
mipt_alpha_237,0.0992857142857142,0.0381868131868131,-31277744385.295204,213.0,0.7927849321334327,97.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1632076.195868318,0.7918195152053067,15.7833531498909,NeuralProphet,NeuralProphet
mipt_alpha_238,0.0992857142857142,0.0458241758241758,-18644213780.17946,265.0,0.8064534036256127,6.0,1.0,223.0,0.0002939846223428,0.0001150541113866,0.0029806259314456,0.0002939846223428,0.0,1.0,0.0046216321562987,6.474884247147641e-09,-0.041053867929529,0.0256140486505472,1184172.434578681,0.7767013512075601,20.34007459878921,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags
mipt_alpha_239,0.2171428571428571,0.0325714285714285,-40849009200.60856,219.0,0.8102596163161371,95.0,1.0,323.5,0.0015116337504397,0.9159703450826128,0.0357675111773472,0.0290004522840343,0.0,1.0,0.651509688306667,4.457239203456766e-09,0.1985028120490451,0.9819165027222186,1961878.7779717683,0.9369293079734448,17.470782995224,ARIMAEtna,ARIMAEtna
mipt_alpha_24,0.0521428571428571,0.0405555555555555,-36652944031.80507,245.0,0.6819836707465111,5.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1645052.8926207814,0.7796155714009269,15.228843688964844,CatBoostAutoRegressivePipelineEtna_horizonlags_gl,CatBoostAutoRegressivePipelineEtna_horizonlags_gl
mipt_alpha_240,0.0992857142857142,0.084010989010989,-43165513837.83778,243.0,0.7013310701868999,5.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1554380.3100760125,0.6102219028660362,13.875554502010344,CatBoostDirectPipelineEtna_horizonlags_gl,CatBoostDirectPipelineEtna_horizonlags_gl
mipt_alpha_241,0.0992857142857142,0.0534615384615384,-30736003291.782948,283.0,0.8501852202212503,6.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1486316.0701385154,0.8396278923709036,17.798098921775818,LightAutoML_mult_gl,LightAutoML_mult_gl
mipt_alpha_242,0.0992857142857142,0.0687362637362637,-37750408161.14452,287.0,0.7704344039964334,6.0,1.0,222.66666666666663,0.0006129286228788,0.1258106690341758,0.0044709388971684,0.0007372229760289,0.0,1.0,0.0099413311581552,9.498585322129477e-09,0.0598403331215994,-0.0344241424140535,1501640.4872112365,0.6355583249255048,17.524152994155884,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl
mipt_alpha_243,0.0992857142857142,0.0534615384615384,-35372153608.13749,271.0,0.7604606224564061,8.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1401902.7019247806,0.6743647499410879,14.386068284511566,LightAutoML,LightAutoML
mipt_alpha_244,0.1228571428571428,0.0409523809523809,-27089868753.817024,236.0,0.7892177936895303,14.0,1.0,30.33333333333333,0.0049006929438106,0.1717395180937643,0.0506706408345752,0.0122342831298055,0.0,1.0,0.0290296979044841,7.880587172195746e-08,0.2425846076144676,0.54890774984381,1234791.685466014,0.5352401937341493,17.206311225891113,LightAutoML_mult_gl,LightAutoML_mult_gl
mipt_alpha_245,0.0997787444915013,0.0537522239179362,-42837923881.57967,267.0,0.7261641075280304,9.0,1.0,5.411764705882353,0.0027312371922653,0.6140348894837555,0.1773472429210134,0.0102487562189054,0.0,1.0,0.0072357280715356,1.3314211120130796e-07,0.1940864356961942,0.5355403093504831,2879236.0857088463,0.7454940403418093,27.80429422855377,LightAutoML,LightAutoML
mipt_alpha_246,0.1242802757882775,0.0909909993519567,-45505376204.5234,273.0,0.736850915864865,6.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1926688.926638652,0.6985105075945706,15.13088196516037,CatBoostAutoRegressivePipelineEtna_horizonlags,CatBoostAutoRegressivePipelineEtna_horizonlags
mipt_alpha_247,0.0757142857142857,0.0412987012987012,-26191980058.615013,111.0,0.6139036958256406,236.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1122836.3117177854,0.7954396782827609,12.159765511751177,Prophet,Prophet
mipt_alpha_248,0.1699999999999999,0.0299999999999999,-29063082015.32144,88.0,0.7752683027724024,329.0,1.0,46.642857142857146,0.0033816886387367,0.120682382444556,0.0268256333830104,0.0044188150158299,0.0,1.0,0.0468605941104004,4.328251070736727e-08,0.7788091091890876,-0.4413270761921241,990488.9115502504,0.6195632101541775,27.641406655311584,DeepARTuningObjective_gl,BaselineMean
mipt_alpha_249,0.1228571428571428,0.0327619047619047,-8927809106.901524,129.0,0.6615900681012489,260.0,1.0,5.123076923076923,0.0074037221300902,0.8434359022655786,0.503725782414307,0.1654454997738579,0.0,1.0,0.6192459825124295,8.809795476316782e-08,-8.82836185042019,-2.312632413878946,1121321.6138396692,0.730089639368519,29.13479804992676,NeuralProphet,NeuralProphet
mipt_alpha_25,0.0992857142857142,0.0687362637362637,-37765943002.32118,295.0,0.7663996927621171,10.0,1.0,671.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.3306690738754696e-16,3.219646771412954e-15,1409059.9065192367,0.5540948696826998,13.477829098701475,CatBoostDirectPipelineEtna_30lags_gl,CatBoostDirectPipelineEtna_30lags_gl
mipt_alpha_250,0.1699999999999999,0.0399999999999999,-34597452999.90323,255.0,0.7461134675181023,11.0,1.0,330.5,0.0016005829438665,0.8531111014739164,0.014903129657228,0.0085617367706919,0.0,1.0,0.0370461895806188,2.706519847495216e-08,-0.0681105116199994,0.2821756616793675,1617543.8955255589,0.7390719987833093,17.349299788475037,LSTNetTuningObjective_gl,LSTNetTuningObjective_gl
mipt_alpha_251,0.1228571428571428,0.0409523809523809,-57317710198.88198,261.0,0.8215921348659062,4.0,1.0,335.0,0.0001492537313432,2.818714384378307e-05,0.0014903129657228,0.0001492537313432,0.0,1.0,0.0036910733864508,3.269623895458998e-09,-0.0302975062844222,-0.0100326160567981,2177868.9009579984,0.8825238969251157,10.213696211576462,TFTTuningObjective_gl,TFTTuningObjective_gl
